date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:36:13	296112/296112	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/2019/03/a-translation-of-anguttara-nikaya-book.html	./palistudies_mirror/palistudies.blogspot.com/2019/03/a-translation-of-anguttara-nikaya-book.html	(from https://palistudies.blogspot.com/search/label/translations)
23:36:14	134522/134522	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/translations?updated-max=2019-03-19T13:35:00Z&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/translationse14d.html	(from https://palistudies.blogspot.com/search/label/translations)
23:36:15	190928/190928	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/2018/05/learn-pali-where-to-begin.html	./palistudies_mirror/palistudies.blogspot.com/2018/05/learn-pali-where-to-begin.html	(from https://palistudies.blogspot.com/p/glossary.html)
23:36:15	1279/1279	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2003%20Jun%202025%2014:42:42%20GMT	https://palistudies.blogspot.com/feeds/7618551221375183148/comments/default	./palistudies_mirror/palistudies.blogspot.com/feeds/7618551221375183148/comments/default	(from https://palistudies.blogspot.com/2022/10/pts-reference-converter-khuddaka-nikaya.html)
23:36:16	97936/97936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2003:36:16%20GMT	https://palistudies.blogspot.com/2022/10/https	./palistudies_mirror/palistudies.blogspot.com/2022/10/https.aa.delayed	(from https://palistudies.blogspot.com/2022/10/pts-reference-converter-khuddaka-nikaya.html)
23:36:17	5041/5041	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2003%20Jun%202025%2014:42:42%20GMT	https://palistudies.blogspot.com/feeds/1597232652693081752/comments/default	./palistudies_mirror/palistudies.blogspot.com/feeds/1597232652693081752/comments/default	(from https://palistudies.blogspot.com/2020/02/sutta-number-to-pts-reference-converter.html)
23:36:19	849331/849331	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/2020/02/sutta-number-to-pts-reference-converter.html?showComment=1605760509005	./palistudies_mirror/palistudies.blogspot.com/2020/02/sutta-number-to-pts-reference-converter5f26.html	(from https://palistudies.blogspot.com/2020/02/sutta-number-to-pts-reference-converter.html)
23:36:20	849331/849331	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/2020/02/sutta-number-to-pts-reference-converter.html?showComment=1616873533117	./palistudies_mirror/palistudies.blogspot.com/2020/02/sutta-number-to-pts-reference-converter456f.html	(from https://palistudies.blogspot.com/2020/02/sutta-number-to-pts-reference-converter.html)
23:36:20	97936/97936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2003:36:20%20GMT	https://palistudies.blogspot.com/2020/02/https	./palistudies_mirror/palistudies.blogspot.com/2020/02/https.ae.delayed	(from https://palistudies.blogspot.com/2020/02/sutta-number-to-pts-reference-converter.html)
23:36:21	1279/1279	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2003%20Jun%202025%2014:42:42%20GMT	https://palistudies.blogspot.com/feeds/3101620951505884325/comments/default	./palistudies_mirror/palistudies.blogspot.com/feeds/3101620951505884325/comments/default	(from https://palistudies.blogspot.com/2020/01/attadanda-sutta-snp-415-translation.html)
23:36:22	97936/97936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2003:36:23%20GMT	https://palistudies.blogspot.com/2020/01/https	./palistudies_mirror/palistudies.blogspot.com/2020/01/https.b0.delayed	(from https://palistudies.blogspot.com/2020/01/attadanda-sutta-snp-415-translation.html)
23:36:23	1279/1279	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2003%20Jun%202025%2014:42:42%20GMT	https://palistudies.blogspot.com/feeds/8915624363402246288/comments/default	./palistudies_mirror/palistudies.blogspot.com/feeds/8915624363402246288/comments/default	(from https://palistudies.blogspot.com/2020/01/karaniya-metta-sutta-snp-18-translation.html)
23:36:24	10503/10503	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2003%20Jun%202025%2014:42:42%20GMT	https://palistudies.blogspot.com/feeds/8036313841299301843/comments/default	./palistudies_mirror/palistudies.blogspot.com/feeds/8036313841299301843/comments/default	(from https://palistudies.blogspot.com/2019/11/what-is-pali-language-little-history.html)
23:36:26	178393/178393	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/2019/11/what-is-pali-language-little-history.html?showComment=1593347134450	./palistudies_mirror/palistudies.blogspot.com/2019/11/what-is-pali-language-little-history9ae4.html	(from https://palistudies.blogspot.com/2019/11/what-is-pali-language-little-history.html)
23:36:27	178393/178393	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/2019/11/what-is-pali-language-little-history.html?showComment=1593355028715	./palistudies_mirror/palistudies.blogspot.com/2019/11/what-is-pali-language-little-history896d.html	(from https://palistudies.blogspot.com/2019/11/what-is-pali-language-little-history.html)
23:36:28	178393/178393	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/2019/11/what-is-pali-language-little-history.html?showComment=1605276692747	./palistudies_mirror/palistudies.blogspot.com/2019/11/what-is-pali-language-little-history3234.html	(from https://palistudies.blogspot.com/2019/11/what-is-pali-language-little-history.html)
23:36:29	178393/178393	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/2019/11/what-is-pali-language-little-history.html?showComment=1633269305139	./palistudies_mirror/palistudies.blogspot.com/2019/11/what-is-pali-language-little-history3c16.html	(from https://palistudies.blogspot.com/2019/11/what-is-pali-language-little-history.html)
23:36:30	178393/178393	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/2019/11/what-is-pali-language-little-history.html?showComment=1723600947762	./palistudies_mirror/palistudies.blogspot.com/2019/11/what-is-pali-language-little-history85af.html	(from https://palistudies.blogspot.com/2019/11/what-is-pali-language-little-history.html)
23:36:30	97936/97936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2003:36:31%20GMT	https://palistudies.blogspot.com/2019/11/https	./palistudies_mirror/palistudies.blogspot.com/2019/11/https.b8.delayed	(from https://palistudies.blogspot.com/2019/11/what-is-pali-language-little-history.html)
23:36:31	1279/1279	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2003%20Jun%202025%2014:42:42%20GMT	https://palistudies.blogspot.com/feeds/6706105630686683233/comments/default	./palistudies_mirror/palistudies.blogspot.com/feeds/6706105630686683233/comments/default	(from https://palistudies.blogspot.com/2019/10/dhamma-section-satipatthana-sutta.html)
23:36:32	260/260	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Jul%202025%2003:36:32%20GMT	https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.ba.delayed	(from https://palistudies.blogspot.com/2019/10/dhamma-section-satipatthana-sutta.html)
23:36:33	97936/97936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2003:36:33%20GMT	https://palistudies.blogspot.com/2019/10/https	./palistudies_mirror/palistudies.blogspot.com/2019/10/https.bb.delayed	(from https://palistudies.blogspot.com/2019/10/dhamma-section-satipatthana-sutta.html)
23:36:34	1279/1279	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2003%20Jun%202025%2014:42:42%20GMT	https://palistudies.blogspot.com/feeds/1318058607501801103/comments/default	./palistudies_mirror/palistudies.blogspot.com/feeds/1318058607501801103/comments/default	(from https://palistudies.blogspot.com/2019/10/syllables-and-stress.html)
23:36:35	1279/1279	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2003%20Jun%202025%2014:42:42%20GMT	https://palistudies.blogspot.com/feeds/7140988220733030965/comments/default	./palistudies_mirror/palistudies.blogspot.com/feeds/7140988220733030965/comments/default	(from https://palistudies.blogspot.com/2019/08/velthuis-to-diacritics-converter-pali.html)
23:36:36	97936/97936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2003:36:37%20GMT	https://palistudies.blogspot.com/2019/08/https	./palistudies_mirror/palistudies.blogspot.com/2019/08/https.be.delayed	(from https://palistudies.blogspot.com/2019/08/velthuis-to-diacritics-converter-pali.html)
23:36:38	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.c0.delayed	(from https://palistudies.blogspot.com/2019/05/vedana-citta-sections-satipatthana.html)
23:36:38	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.c1.delayed	(from https://palistudies.blogspot.com/2019/05/vedana-citta-sections-satipatthana.html)
23:36:38	1279/1279	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2003%20Jun%202025%2014:42:42%20GMT	https://palistudies.blogspot.com/feeds/7902734077898035529/comments/default	./palistudies_mirror/palistudies.blogspot.com/feeds/7902734077898035529/comments/default	(from https://palistudies.blogspot.com/2019/05/vedana-citta-sections-satipatthana.html)
23:36:38	97936/97936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2003:36:38%20GMT	https://palistudies.blogspot.com/2019/05/https	./palistudies_mirror/palistudies.blogspot.com/2019/05/https.c2.delayed	(from https://palistudies.blogspot.com/2019/05/vedana-citta-sections-satipatthana.html)
23:36:39	3133/3133	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2003%20Jun%202025%2014:42:42%20GMT	https://palistudies.blogspot.com/feeds/3352088285452499808/comments/default	./palistudies_mirror/palistudies.blogspot.com/feeds/3352088285452499808/comments/default	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:40	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.c4.delayed	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:40	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.c5.delayed	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:40	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.c6.delayed	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:40	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.c7.delayed	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:40	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.c8.delayed	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:40	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.c9.delayed	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:40	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.ca.delayed	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:40	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.cb.delayed	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:40	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.cc.delayed	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:40	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.cd.delayed	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:40	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.ce.delayed	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:40	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.cf.delayed	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:40	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.d0.delayed	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:40	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.d1.delayed	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:40	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.d2.delayed	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:40	0/-1	---M--	301	error ('')			https://palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.html	./palistudies_mirror/palistudies.blogspot.com/2019/04/a-translation-of-satipatthana-sutta.d3.delayed	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:40	319617/319617	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html?showComment=1689654903023	./palistudies_mirror/palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta96ab.html	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:41	97936/97936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2003:36:41%20GMT	https://palistudies.blogspot.com/2019/04/https	./palistudies_mirror/palistudies.blogspot.com/2019/04/https.d5.delayed	(from https://palistudies.blogspot.com/2019/04/intro-kaya-section-satipatthana-sutta.html)
23:36:43	191469/191469	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2019-04-08T09:04:00-07:00&max-results=10	./palistudies_mirror/palistudies.blogspot.com/search53e2.html	(from https://palistudies.blogspot.com/search?updated-max=2019-04-08T17:04:00%2B01:00&max-results=10)
23:36:44	171510/171510	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/2018/12/grammar.html	./palistudies_mirror/palistudies.blogspot.com/2018/12/grammar.html	(from https://palistudies.blogspot.com/search?updated-max=2019-04-08T17:04:00%2B01:00&max-results=10)
23:36:45	213395/213395	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/2018/09/a-theory-of-pali-tense.html	./palistudies_mirror/palistudies.blogspot.com/2018/09/a-theory-of-pali-tense.html	(from https://palistudies.blogspot.com/search?updated-max=2019-04-08T17:04:00%2B01:00&max-results=10)
23:36:46	191921/191921	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2018-06-05T12:36:00%2B01:00&max-results=10&start=10&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search1dbb.html	(from https://palistudies.blogspot.com/search?updated-max=2019-04-08T17:04:00%2B01:00&max-results=10)
23:36:46	1279/1279	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2003%20Jun%202025%2014:42:42%20GMT	https://palistudies.blogspot.com/feeds/3189555705504896278/comments/default	./palistudies_mirror/palistudies.blogspot.com/feeds/3189555705504896278/comments/default	(from https://palistudies.blogspot.com/2018/03/an-introductory-grammar-of-pali.html)
23:36:47	97936/97936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2003:36:47%20GMT	https://palistudies.blogspot.com/2018/03/https	./palistudies_mirror/palistudies.blogspot.com/2018/03/https.db.delayed	(from https://palistudies.blogspot.com/2018/03/an-introductory-grammar-of-pali.html)
23:36:49	193480/193480	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2018-05-21T01:00:00%2B01:00&max-results=10&reverse-paginate=true	./palistudies_mirror/palistudies.blogspot.com/search802d.html	(from https://palistudies.blogspot.com/2018/03/)
23:36:49	97936/97936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2003:36:49%20GMT	https://palistudies.blogspot.com/2018/05/https	./palistudies_mirror/palistudies.blogspot.com/2018/05/https.dd.delayed	(from https://palistudies.blogspot.com/2018/05/)
23:36:51	192005/192005	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2018-09-11T12:17:00%2B01:00&max-results=10&reverse-paginate=true	./palistudies_mirror/palistudies.blogspot.com/search560f.html	(from https://palistudies.blogspot.com/2018/05/)
23:36:52	173992/173992	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2018-05-19T14:00:00%2B01:00&max-results=10	./palistudies_mirror/palistudies.blogspot.com/searchf101.html	(from https://palistudies.blogspot.com/2018/05/)
23:36:52	97936/97936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2003:36:52%20GMT	https://palistudies.blogspot.com/2018/06/https	./palistudies_mirror/palistudies.blogspot.com/2018/06/https.e0.delayed	(from https://palistudies.blogspot.com/2018/06/)
23:36:54	163440/163440	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/2018/06/morphology.html	./palistudies_mirror/palistudies.blogspot.com/2018/06/morphology.html	(from https://palistudies.blogspot.com/2018/06/)
23:36:55	167896/167896	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/2018/06/a-quick-reference-overview-of-pali.html	./palistudies_mirror/palistudies.blogspot.com/2018/06/a-quick-reference-overview-of-pali.html	(from https://palistudies.blogspot.com/2018/06/)
23:36:56	191408/191408	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2019-10-16T12:29:00%2B01:00&max-results=10&reverse-paginate=true	./palistudies_mirror/palistudies.blogspot.com/search4520.html	(from https://palistudies.blogspot.com/2018/06/)
23:36:57	192401/192401	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2018-06-01T12:00:00%2B01:00&max-results=10	./palistudies_mirror/palistudies.blogspot.com/searchcf23.html	(from https://palistudies.blogspot.com/2018/06/)
23:36:57	97936/97936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2003:36:58%20GMT	https://palistudies.blogspot.com/2018/09/https	./palistudies_mirror/palistudies.blogspot.com/2018/09/https.e5.delayed	(from https://palistudies.blogspot.com/2018/09/)
23:36:59	191826/191826	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2020-01-30T16:17:00Z&max-results=10&reverse-paginate=true	./palistudies_mirror/palistudies.blogspot.com/search9ec9.html	(from https://palistudies.blogspot.com/2018/09/)
23:37:00	191789/191789	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2018-09-11T12:17:00%2B01:00&max-results=10	./palistudies_mirror/palistudies.blogspot.com/search8fa1.html	(from https://palistudies.blogspot.com/2018/09/)
23:37:00	97936/97936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2003:37:00%20GMT	https://palistudies.blogspot.com/2018/12/https	./palistudies_mirror/palistudies.blogspot.com/2018/12/https.e8.delayed	(from https://palistudies.blogspot.com/2018/12/)
23:37:02	192631/192631	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2020-01-31T12:32:00Z&max-results=10&reverse-paginate=true	./palistudies_mirror/palistudies.blogspot.com/search899f.html	(from https://palistudies.blogspot.com/2018/12/)
23:37:03	191084/191084	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2018-12-20T16:56:00Z&max-results=10	./palistudies_mirror/palistudies.blogspot.com/searchc9df.html	(from https://palistudies.blogspot.com/2018/12/)
23:37:03	97936/97936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Jul%202025%2003:37:03%20GMT	https://palistudies.blogspot.com/2019/03/https	./palistudies_mirror/palistudies.blogspot.com/2019/03/https.eb.delayed	(from https://palistudies.blogspot.com/2019/03/)
23:37:05	191765/191765	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2022-10-09T15:10:00%2B01:00&max-results=10&reverse-paginate=true	./palistudies_mirror/palistudies.blogspot.com/searchd13a.html	(from https://palistudies.blogspot.com/2019/03/)
23:37:06	190868/190868	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2019-03-19T13:35:00Z&max-results=10	./palistudies_mirror/palistudies.blogspot.com/search94cb.html	(from https://palistudies.blogspot.com/2019/03/)
23:37:07	191756/191756	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2019-04-02T11:48:00%2B01:00&max-results=10	./palistudies_mirror/palistudies.blogspot.com/search95a1.html	(from https://palistudies.blogspot.com/2019/04/)
23:37:08	191823/191823	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2019-05-08T17:45:00%2B01:00&max-results=10	./palistudies_mirror/palistudies.blogspot.com/search77fc.html	(from https://palistudies.blogspot.com/2019/05/)
23:37:09	192217/192217	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2019-08-23T12:40:00%2B01:00&max-results=10	./palistudies_mirror/palistudies.blogspot.com/search85a3.html	(from https://palistudies.blogspot.com/2019/08/)
23:37:10	192287/192287	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2019-10-14T13:15:00%2B01:00&max-results=10	./palistudies_mirror/palistudies.blogspot.com/search68a4.html	(from https://palistudies.blogspot.com/2019/10/)
23:37:11	191761/191761	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2019-11-10T15:33:00Z&max-results=10	./palistudies_mirror/palistudies.blogspot.com/search9fac.html	(from https://palistudies.blogspot.com/2019/11/)
23:37:12	191610/191610	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2020-01-30T16:17:00Z&max-results=10	./palistudies_mirror/palistudies.blogspot.com/search959f.html	(from https://palistudies.blogspot.com/2020/01/)
23:37:13	191549/191549	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2022-10-09T15:10:00%2B01:00&max-results=10	./palistudies_mirror/palistudies.blogspot.com/searchc151.html	(from https://palistudies.blogspot.com/2022/10/)
23:37:14	98361/98361	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/-in?updated-max=2019-04-02T11:48:00%2B01:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/-in10c6.html	(from https://palistudies.blogspot.com/search/label/-in)
23:37:15	98565/98565	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/%27to%20be%27?updated-max=2018-05-19T15:00:00%2B01:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/'to%20be'8f4e.html	(from https://palistudies.blogspot.com/search/label/%27to%20be%27)
23:37:16	98441/98441	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/ablative?updated-max=2018-06-04T20:00:00%2B01:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/ablativee65d.html	(from https://palistudies.blogspot.com/search/label/ablative)
23:37:17	98457/98457	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/absolutes?updated-max=2018-05-26T23:43:00%2B01:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/absolutes932a.html	(from https://palistudies.blogspot.com/search/label/absolutes)
